id,ACTION
24964,0
24965,1
24966,1
24967,0
24968,1
24969,0
24970,1
24971,1
24972,0
24973,1
24974,1
24975,1
24976,1
24977,0
24978,1
24979,1
24980,1
24981,1
24982,0
24983,1
24984,1
24985,1
24986,1
24987,1
24988,1
24989,0
24990,0
24991,1
24992,1
24993,1
24994,0
24995,0
24996,1
24997,0
24998,1
24999,0
25000,1
25001,1
25002,1
25003,1
25004,1
25005,1
25006,1
25007,0
25008,1
25009,0
25010,1
25011,1
25012,1
25013,1
25014,0
25015,1
25016,1
25017,1
25018,1
25019,1
25020,1
25021,0
25022,1
25023,1
25024,0
25025,0
25026,1
25027,1
25028,1
25029,1
25030,0
25031,0
25032,1
25033,0
25034,1
25035,1
25036,1
25037,0
25038,1
25039,0
25040,1
25041,1
25042,1
25043,1
25044,1
25045,1
25046,1
25047,0
25048,1
25049,1
25050,0
25051,0
25052,1
25053,1
25054,1
25055,1
25056,0
25057,1
25058,0
25059,0
25060,1
25061,1
25062,1
25063,1
25064,0
25065,1
25066,1
25067,0
25068,1
25069,1
25070,1
25071,1
25072,1
25073,1
25074,1
25075,1
25076,1
25077,1
25078,1
25079,1
25080,1
25081,0
25082,1
25083,0
25084,0
25085,1
25086,0
25087,1
25088,1
25089,1
25090,0
25091,0
25092,1
25093,1
25094,1
25095,1
25096,1
25097,0
25098,1
25099,1
25100,1
25101,1
25102,1
25103,0
25104,1
25105,1
25106,1
25107,1
25108,1
25109,1
25110,0
25111,1
25112,1
25113,1
25114,1
25115,1
25116,0
25117,1
25118,1
25119,1
25120,1
25121,1
25122,1
25123,0
25124,1
25125,0
25126,1
25127,1
25128,0
25129,1
25130,0
25131,0
25132,1
25133,1
25134,0
25135,0
25136,1
25137,1
25138,1
25139,1
25140,0
25141,0
25142,0
25143,0
25144,1
25145,1
25146,1
25147,1
25148,0
25149,1
25150,0
25151,0
25152,1
25153,0
25154,1
25155,1
25156,1
25157,0
25158,1
25159,1
25160,1
25161,1
25162,1
25163,1
25164,1
25165,1
25166,1
25167,1
25168,1
25169,1
25170,1
25171,0
25172,0
25173,1
25174,1
25175,1
25176,0
25177,1
25178,1
25179,1
25180,1
25181,1
25182,1
25183,1
25184,0
25185,1
25186,1
25187,0
25188,1
25189,1
25190,1
25191,1
25192,1
25193,1
25194,1
25195,0
25196,1
25197,0
25198,1
25199,1
25200,1
25201,0
25202,0
25203,1
25204,1
25205,1
25206,1
25207,1
25208,0
25209,1
25210,0
25211,1
25212,1
25213,0
25214,0
25215,1
25216,1
25217,0
25218,1
25219,1
25220,1
25221,1
25222,0
25223,0
25224,1
25225,1
25226,1
25227,1
25228,1
25229,1
25230,0
25231,1
25232,1
25233,0
25234,1
25235,1
25236,1
25237,1
25238,0
25239,1
25240,1
25241,0
25242,1
25243,1
25244,0
25245,0
25246,0
25247,1
25248,1
25249,1
25250,0
25251,1
25252,1
25253,1
25254,1
25255,1
25256,1
25257,1
25258,1
25259,1
25260,1
25261,0
25262,1
25263,0
25264,1
25265,1
25266,1
25267,0
25268,1
25269,0
25270,0
25271,0
25272,1
25273,0
25274,0
25275,1
25276,0
25277,0
25278,1
25279,1
25280,1
25281,1
25282,1
25283,1
25284,1
25285,1
25286,0
25287,0
25288,1
25289,0
25290,1
25291,1
25292,0
25293,1
25294,0
25295,1
25296,0
25297,1
25298,1
25299,1
25300,0
25301,1
25302,1
25303,0
25304,1
25305,1
25306,1
25307,1
25308,1
25309,1
25310,1
25311,0
25312,1
25313,1
25314,1
25315,1
25316,0
25317,1
25318,0
25319,0
25320,1
25321,0
25322,1
25323,1
25324,1
25325,1
25326,1
25327,0
25328,0
25329,1
25330,1
25331,1
25332,0
25333,1
25334,1
25335,1
25336,1
25337,1
25338,1
25339,0
25340,0
25341,1
25342,1
25343,0
25344,1
25345,1
25346,1
25347,1
25348,1
25349,0
25350,1
25351,1
25352,1
25353,1
25354,1
25355,1
25356,1
25357,1
25358,1
25359,1
25360,1
25361,1
25362,0
25363,1
25364,1
25365,1
25366,1
25367,1
25368,1
25369,1
25370,1
25371,1
25372,1
25373,1
25374,1
25375,1
25376,0
25377,1
25378,1
25379,1
25380,1
25381,1
25382,1
25383,0
25384,1
25385,1
25386,1
25387,0
25388,1
25389,1
25390,1
25391,1
25392,1
25393,1
25394,1
25395,1
25396,1
25397,1
25398,1
25399,1
25400,1
25401,1
25402,1
25403,1
25404,0
25405,1
25406,1
25407,1
25408,1
25409,0
25410,1
25411,0
25412,1
25413,1
25414,1
25415,1
25416,1
25417,1
25418,1
25419,0
25420,1
25421,0
25422,1
25423,1
25424,1
25425,0
25426,1
25427,0
25428,1
25429,0
25430,1
25431,1
25432,1
25433,1
25434,0
25435,1
25436,1
25437,1
25438,1
25439,1
25440,1
25441,0
25442,1
25443,1
25444,0
25445,1
25446,1
25447,1
25448,0
25449,1
25450,1
25451,1
25452,1
25453,1
25454,1
25455,1
25456,1
25457,0
25458,1
25459,1
25460,1
25461,0
25462,1
25463,1
25464,1
25465,0
25466,0
25467,1
25468,1
25469,0
25470,0
25471,1
25472,1
25473,0
25474,1
25475,0
25476,1
25477,0
25478,1
25479,1
25480,1
25481,1
25482,1
25483,1
25484,0
25485,1
25486,1
25487,1
25488,1
25489,0
25490,1
25491,1
25492,0
25493,0
25494,1
25495,1
25496,1
25497,1
25498,0
25499,1
25500,0
25501,0
25502,1
25503,0
25504,0
25505,0
25506,1
25507,1
25508,1
25509,1
25510,0
25511,1
25512,1
25513,1
25514,1
25515,0
25516,1
25517,1
25518,1
25519,1
25520,1
25521,0
25522,1
25523,1
25524,1
25525,0
25526,1
25527,1
25528,1
25529,1
25530,1
25531,1
25532,1
25533,1
25534,0
25535,0
25536,1
25537,1
25538,1
25539,0
25540,1
25541,1
25542,1
25543,1
25544,1
25545,1
25546,1
25547,1
25548,1
25549,0
25550,0
25551,1
25552,1
25553,1
25554,0
25555,1
25556,1
25557,1
25558,1
25559,0
25560,0
25561,1
25562,1
25563,1
25564,1
25565,1
25566,1
25567,1
25568,1
25569,1
25570,1
25571,1
25572,1
25573,0
25574,1
25575,0
25576,1
25577,1
25578,0
25579,0
25580,1
25581,1
25582,0
25583,0
25584,1
25585,0
25586,1
25587,1
25588,1
25589,1
25590,1
25591,1
25592,1
25593,1
25594,1
25595,0
25596,1
25597,1
25598,1
25599,1
25600,0
25601,0
25602,0
25603,1
25604,1
25605,1
25606,0
25607,1
25608,1
25609,1
25610,1
25611,1
25612,1
25613,1
25614,1
25615,1
25616,0
25617,1
25618,1
25619,0
25620,1
25621,1
25622,1
25623,0
25624,0
25625,1
25626,1
25627,0
25628,1
25629,1
25630,1
25631,0
25632,1
25633,1
25634,1
25635,1
25636,1
25637,1
25638,1
25639,1
25640,1
25641,1
25642,1
25643,1
25644,0
25645,1
25646,0
25647,1
25648,1
25649,1
25650,1
25651,1
25652,0
25653,1
25654,1
25655,1
25656,1
25657,0
25658,0
25659,1
25660,1
25661,1
25662,1
25663,1
25664,1
25665,1
25666,1
25667,1
25668,1
25669,1
25670,1
25671,0
25672,1
25673,1
25674,1
25675,1
25676,0
25677,1
25678,1
25679,1
25680,0
25681,1
25682,0
25683,1
25684,0
25685,1
25686,1
25687,1
25688,0
25689,1
25690,1
25691,1
25692,1
25693,0
25694,0
25695,1
25696,1
25697,1
25698,1
25699,1
25700,0
25701,0
25702,1
25703,1
25704,1
25705,1
25706,1
25707,1
25708,0
25709,0
25710,1
25711,1
25712,1
25713,0
25714,1
25715,1
25716,0
25717,0
25718,0
25719,0
25720,1
25721,1
25722,0
25723,1
25724,1
25725,1
25726,1
25727,1
25728,1
25729,0
25730,1
25731,1
25732,1
25733,1
25734,1
25735,1
25736,1
25737,1
25738,1
25739,1
25740,1
25741,1
25742,1
25743,1
25744,1
25745,1
25746,0
25747,1
25748,1
25749,1
25750,1
25751,1
25752,1
25753,1
25754,1
25755,1
25756,1
25757,0
25758,0
25759,1
25760,1
25761,1
25762,1
25763,1
25764,0
25765,1
25766,0
25767,1
25768,0
25769,1
25770,1
25771,1
25772,0
25773,1
25774,1
25775,1
25776,1
25777,0
25778,1
25779,0
25780,0
25781,1
25782,1
25783,0
25784,1
25785,0
25786,1
25787,1
25788,0
25789,1
25790,0
25791,0
25792,1
25793,1
25794,1
25795,1
25796,1
25797,1
25798,0
25799,1
25800,1
25801,1
25802,1
25803,0
25804,1
25805,1
25806,1
25807,1
25808,1
25809,0
25810,1
25811,1
25812,0
25813,1
25814,1
25815,1
25816,1
25817,0
25818,0
25819,1
25820,0
25821,1
25822,1
25823,1
25824,1
25825,1
25826,1
25827,0
25828,1
25829,1
25830,1
25831,1
25832,1
25833,0
25834,1
25835,1
25836,1
25837,1
25838,1
25839,1
25840,0
25841,1
25842,1
25843,1
25844,1
25845,1
25846,1
25847,0
25848,1
25849,1
25850,1
25851,1
25852,0
25853,0
25854,1
25855,1
25856,1
25857,0
25858,1
25859,1
25860,1
25861,1
25862,1
25863,1
25864,1
25865,0
25866,0
25867,1
25868,0
25869,1
25870,1
25871,1
25872,1
25873,0
25874,0
25875,1
25876,0
25877,1
25878,1
25879,1
25880,1
25881,1
25882,1
25883,1
25884,1
25885,1
25886,0
25887,1
25888,1
25889,1
25890,1
25891,1
25892,0
25893,1
25894,1
25895,1
25896,0
25897,1
25898,0
25899,1
25900,1
25901,1
25902,0
25903,1
25904,1
25905,0
25906,1
25907,1
25908,1
25909,1
25910,0
25911,1
25912,1
25913,1
25914,0
25915,1
25916,1
25917,0
25918,1
25919,1
25920,1
25921,1
25922,1
25923,1
25924,1
25925,1
25926,1
25927,0
25928,1
25929,0
25930,0
25931,0
25932,1
25933,1
25934,0
25935,1
25936,1
25937,0
25938,1
25939,1
25940,0
25941,1
25942,1
25943,0
25944,0
25945,1
25946,1
25947,1
25948,0
25949,0
25950,0
25951,0
25952,1
25953,0
25954,1
25955,1
25956,0
25957,1
25958,1
25959,1
25960,1
25961,1
25962,1
25963,1
25964,1
25965,1
25966,1
25967,1
25968,1
25969,1
25970,0
25971,1
25972,1
25973,1
25974,1
25975,1
25976,1
25977,1
25978,0
25979,1
25980,0
25981,1
25982,1
25983,1
25984,1
25985,1
25986,1
25987,1
25988,1
25989,1
25990,1
25991,0
25992,1
25993,0
25994,1
25995,0
25996,1
25997,1
25998,1
25999,1
26000,1
26001,0
26002,1
26003,1
26004,1
26005,1
26006,1
26007,1
26008,1
26009,1
26010,0
26011,0
26012,1
26013,1
26014,0
26015,1
26016,1
26017,1
26018,1
26019,1
26020,0
26021,1
26022,1
26023,1
26024,0
26025,1
26026,1
26027,1
26028,1
26029,1
26030,1
26031,1
26032,1
26033,1
26034,1
26035,1
26036,1
26037,1
26038,0
26039,1
26040,1
26041,1
26042,1
26043,1
26044,1
26045,0
26046,1
26047,0
26048,1
26049,1
26050,1
26051,1
26052,1
26053,1
26054,1
26055,0
26056,1
26057,1
26058,1
26059,1
26060,1
26061,1
26062,0
26063,0
26064,0
26065,1
26066,1
26067,1
26068,0
26069,1
26070,1
26071,1
26072,0
26073,1
26074,1
26075,1
26076,1
26077,1
26078,1
26079,1
26080,1
26081,1
26082,1
26083,1
26084,1
26085,1
26086,0
26087,1
26088,1
26089,1
26090,1
26091,1
26092,1
26093,1
26094,1
26095,1
26096,1
26097,0
26098,0
26099,1
26100,0
26101,1
26102,1
26103,0
26104,1
26105,0
26106,1
26107,1
26108,1
26109,0
26110,1
26111,1
26112,0
26113,0
26114,1
26115,0
26116,1
26117,1
26118,1
26119,1
26120,1
26121,1
26122,1
26123,0
26124,1
26125,1
26126,0
26127,1
26128,1
26129,0
26130,1
26131,0
26132,0
26133,0
26134,1
26135,1
26136,1
26137,1
26138,1
26139,1
26140,1
26141,0
26142,1
26143,1
26144,1
26145,1
26146,1
26147,1
26148,0
26149,0
26150,1
26151,0
26152,1
26153,1
26154,1
26155,1
26156,1
26157,1
26158,1
26159,0
26160,1
26161,1
26162,1
26163,0
26164,0
26165,1
26166,1
26167,1
26168,1
26169,1
26170,1
26171,1
26172,1
26173,1
26174,1
26175,1
26176,1
26177,0
26178,1
26179,1
26180,1
26181,1
26182,1
26183,1
26184,1
26185,1
26186,0
26187,1
26188,0
26189,0
26190,1
26191,1
26192,1
26193,0
26194,0
26195,1
26196,1
26197,0
26198,1
26199,0
26200,0
26201,1
26202,1
26203,0
26204,1
26205,1
26206,1
26207,1
26208,1
26209,0
26210,0
26211,1
26212,1
26213,1
26214,0
26215,1
26216,0
26217,1
26218,1
26219,1
26220,1
26221,1
26222,1
26223,1
26224,1
26225,1
26226,0
26227,0
26228,1
26229,0
26230,1
26231,1
26232,1
26233,1
26234,0
26235,1
26236,0
26237,0
26238,1
26239,1
26240,1
26241,1
26242,0
26243,1
26244,1
26245,0
26246,0
26247,0
26248,1
26249,0
26250,0
26251,1
26252,1
26253,0
26254,0
26255,1
26256,1
26257,1
26258,1
26259,1
26260,0
26261,1
26262,1
26263,0
26264,1
26265,1
26266,1
26267,1
26268,1
26269,0
26270,1
26271,0
26272,1
26273,1
26274,1
26275,1
26276,0
26277,1
26278,1
26279,1
26280,1
26281,1
26282,1
26283,0
26284,1
26285,1
26286,0
26287,1
26288,0
26289,1
26290,0
26291,1
26292,1
26293,0
26294,1
26295,1
26296,1
26297,1
26298,0
26299,1
26300,0
26301,1
26302,1
26303,0
26304,1
26305,1
26306,1
26307,0
26308,0
26309,1
26310,1
26311,1
26312,0
26313,1
26314,0
26315,1
26316,1
26317,1
26318,1
26319,0
26320,0
26321,1
26322,1
26323,0
26324,1
26325,0
26326,1
26327,1
26328,1
26329,1
26330,0
26331,0
26332,1
26333,1
26334,1
26335,0
26336,1
26337,1
26338,1
26339,1
26340,1
26341,0
26342,1
26343,1
26344,0
26345,0
26346,1
26347,1
26348,1
26349,1
26350,1
26351,1
26352,1
26353,1
26354,1
26355,1
26356,1
26357,1
26358,1
26359,1
26360,1
26361,1
26362,1
26363,1
26364,1
26365,0
26366,1
26367,1
26368,0
26369,1
26370,1
26371,1
26372,1
26373,1
26374,1
26375,1
26376,1
26377,1
26378,0
26379,0
26380,1
26381,1
26382,1
26383,1
26384,1
26385,1
26386,1
26387,1
26388,1
26389,1
26390,1
26391,0
26392,1
26393,0
26394,0
26395,1
26396,1
26397,1
26398,0
26399,1
26400,1
26401,1
26402,1
26403,1
26404,1
26405,0
26406,0
26407,1
26408,1
26409,1
26410,0
26411,1
26412,1
26413,1
26414,1
26415,0
26416,1
26417,1
26418,1
26419,1
26420,0
26421,0
26422,0
26423,1
26424,1
26425,1
26426,1
26427,1
26428,1
26429,1
26430,1
26431,0
26432,0
26433,1
26434,1
26435,1
26436,0
26437,1
26438,1
26439,0
26440,0
26441,0
26442,1
26443,0
26444,1
26445,1
26446,1
26447,1
26448,1
26449,1
26450,1
26451,1
26452,1
26453,1
26454,1
26455,1
26456,1
26457,1
26458,1
26459,1
26460,1
26461,0
26462,1
26463,1
26464,1
26465,1
26466,1
26467,1
26468,0
26469,1
26470,1
26471,1
26472,1
26473,1
26474,1
26475,1
26476,1
26477,1
26478,1
26479,1
26480,1
26481,1
26482,1
26483,1
26484,1
26485,0
26486,1
26487,1
26488,1
26489,0
26490,0
26491,1
26492,1
26493,0
26494,1
26495,0
26496,1
26497,0
26498,0
26499,1
26500,1
26501,0
26502,1
26503,1
26504,1
26505,0
26506,1
26507,0
26508,1
26509,1
26510,1
26511,1
26512,1
26513,0
26514,1
26515,0
26516,0
26517,1
26518,1
26519,1
26520,1
26521,0
26522,1
26523,1
26524,0
26525,0
26526,1
26527,1
26528,0
26529,1
26530,1
26531,1
26532,1
26533,0
26534,1
26535,1
26536,1
26537,0
26538,1
26539,1
26540,1
26541,1
26542,0
26543,1
26544,1
26545,1
26546,1
26547,1
26548,0
26549,1
26550,0
26551,1
26552,1
26553,1
26554,1
26555,1
26556,1
26557,0
26558,1
26559,1
26560,1
26561,1
26562,1
26563,1
26564,1
26565,0
26566,1
26567,0
26568,1
26569,0
26570,1
26571,1
26572,1
26573,1
26574,1
26575,0
26576,0
26577,1
26578,0
26579,1
26580,1
26581,1
26582,1
26583,1
26584,1
26585,1
26586,1
26587,1
26588,0
26589,1
26590,0
26591,0
26592,1
26593,1
26594,1
26595,1
26596,1
26597,0
26598,1
26599,1
26600,0
26601,1
26602,1
26603,0
26604,1
26605,1
26606,0
26607,0
26608,1
26609,1
26610,1
26611,1
26612,1
26613,1
26614,1
26615,1
26616,0
26617,1
26618,0
26619,0
26620,0
26621,1
26622,1
26623,1
26624,0
26625,1
26626,1
26627,1
26628,0
26629,1
26630,1
26631,1
26632,0
26633,0
26634,1
26635,1
26636,1
26637,1
26638,1
26639,1
26640,0
26641,1
26642,1
26643,1
26644,1
26645,1
26646,1
26647,0
26648,1
26649,0
26650,1
26651,1
26652,1
26653,0
26654,0
26655,1
26656,0
26657,1
26658,1
26659,0
26660,1
26661,1
26662,1
26663,1
26664,0
26665,1
26666,1
26667,1
26668,1
26669,1
26670,1
26671,1
26672,1
26673,1
26674,1
26675,1
26676,1
26677,1
26678,0
26679,1
26680,1
26681,1
26682,0
26683,1
26684,1
26685,0
26686,1
26687,1
26688,1
26689,1
26690,0
26691,0
26692,0
26693,1
26694,1
26695,1
26696,1
26697,1
26698,1
26699,1
26700,0
26701,1
26702,1
26703,0
26704,1
26705,1
26706,1
26707,1
26708,1
26709,1
26710,0
26711,1
26712,1
26713,1
26714,1
26715,1
26716,1
26717,1
26718,0
26719,1
26720,1
26721,1
26722,1
26723,1
26724,0
26725,1
26726,1
26727,1
26728,1
26729,1
26730,0
26731,1
26732,1
26733,0
26734,0
26735,1
26736,0
26737,1
26738,1
26739,1
26740,0
26741,1
26742,1
26743,1
26744,0
26745,1
26746,1
26747,1
26748,1
26749,1
26750,1
26751,1
26752,0
26753,1
26754,1
26755,1
26756,1
26757,1
26758,1
26759,0
26760,1
26761,1
26762,1
26763,1
26764,1
26765,0
26766,0
26767,1
26768,1
26769,1
26770,1
26771,1
26772,1
26773,1
26774,1
26775,0
26776,0
26777,1
26778,1
26779,1
26780,1
26781,1
26782,1
26783,1
26784,1
26785,1
26786,0
26787,1
26788,1
26789,1
26790,0
26791,1
26792,1
26793,0
26794,0
26795,1
26796,1
26797,1
26798,1
26799,0
26800,0
26801,1
26802,1
26803,0
26804,1
26805,1
26806,1
26807,1
26808,1
26809,0
26810,1
26811,1
26812,1
26813,1
26814,1
26815,0
26816,1
26817,0
26818,1
26819,1
26820,0
26821,1
26822,0
26823,1
26824,1
26825,1
26826,1
26827,1
26828,1
26829,1
26830,1
26831,1
26832,0
26833,1
26834,1
26835,1
26836,1
26837,1
26838,1
26839,1
26840,1
26841,1
26842,1
26843,1
26844,1
26845,0
26846,1
26847,1
26848,1
26849,1
26850,0
26851,1
26852,1
26853,1
26854,1
26855,1
26856,1
26857,1
26858,1
26859,1
26860,1
26861,0
26862,0
26863,0
26864,0
26865,1
26866,1
26867,0
26868,0
26869,1
26870,1
26871,1
26872,1
26873,1
26874,1
26875,1
26876,1
26877,0
26878,0
26879,1
26880,1
26881,1
26882,1
26883,1
26884,1
26885,0
26886,0
26887,1
26888,1
26889,0
26890,1
26891,0
26892,0
26893,1
26894,1
26895,1
26896,0
26897,1
26898,1
26899,1
26900,1
26901,1
26902,1
26903,0
26904,0
26905,1
26906,1
26907,1
26908,0
26909,1
26910,1
26911,1
26912,1
26913,1
26914,0
26915,1
26916,1
26917,1
26918,1
26919,1
26920,1
26921,1
26922,1
26923,1
26924,1
26925,1
26926,0
26927,1
26928,0
26929,0
26930,1
26931,1
26932,1
26933,1
26934,1
26935,1
26936,0
26937,1
26938,1
26939,0
26940,0
26941,1
26942,1
26943,1
26944,1
26945,1
26946,1
26947,1
26948,0
26949,1
26950,0
26951,1
26952,1
26953,0
26954,1
26955,1
26956,1
26957,1
26958,0
26959,1
26960,1
26961,1
26962,1
26963,0
26964,1
26965,1
26966,0
26967,1
26968,0
26969,1
26970,1
26971,1
26972,1
26973,1
26974,1
26975,1
26976,1
26977,1
26978,0
26979,0
26980,1
26981,0
26982,1
26983,1
26984,1
26985,1
26986,0
26987,1
26988,1
26989,1
26990,1
26991,1
26992,1
26993,1
26994,1
26995,1
26996,1
26997,1
26998,1
26999,1
27000,1
27001,1
27002,1
27003,1
27004,1
27005,0
27006,1
27007,1
27008,1
27009,1
27010,1
27011,1
27012,0
27013,0
27014,1
27015,1
27016,1
27017,1
27018,1
27019,1
27020,1
27021,1
27022,1
27023,1
27024,1
27025,1
27026,0
27027,1
27028,0
27029,1
27030,1
27031,1
27032,1
27033,1
27034,1
27035,0
27036,1
27037,1
27038,0
27039,1
27040,0
27041,1
27042,0
27043,1
27044,0
27045,0
27046,0
27047,1
27048,0
27049,0
27050,0
27051,1
27052,1
27053,1
27054,1
27055,1
27056,0
27057,1
27058,0
27059,0
27060,1
27061,1
27062,0
27063,1
27064,1
27065,1
27066,1
27067,0
27068,1
27069,1
27070,1
27071,1
27072,1
27073,1
27074,1
27075,1
27076,1
27077,1
27078,0
27079,1
27080,1
27081,1
27082,1
27083,0
27084,1
27085,1
27086,0
27087,1
27088,0
27089,1
27090,1
27091,1
27092,1
27093,1
27094,1
27095,1
27096,1
27097,1
27098,1
27099,0
27100,0
27101,1
27102,0
27103,1
27104,1
27105,1
27106,0
27107,1
27108,0
27109,1
27110,1
27111,1
27112,0
27113,1
27114,1
27115,1
27116,0
27117,1
27118,0
27119,1
27120,1
27121,1
27122,1
27123,0
27124,0
27125,1
27126,0
27127,1
27128,1
27129,1
27130,1
27131,1
27132,1
27133,1
27134,1
27135,1
27136,1
27137,0
27138,0
27139,1
27140,1
27141,1
27142,1
27143,0
27144,1
27145,1
27146,0
27147,1
27148,0
27149,1
27150,1
27151,1
27152,0
27153,1
27154,1
27155,1
27156,1
27157,0
27158,1
27159,1
27160,1
27161,1
27162,1
27163,1
27164,0
27165,1
27166,1
27167,1
27168,1
27169,0
27170,0
27171,1
27172,1
27173,1
27174,1
27175,1
27176,1
27177,1
27178,1
27179,1
27180,1
27181,0
27182,0
27183,1
27184,0
27185,1
27186,0
27187,1
27188,0
27189,1
27190,1
27191,1
27192,1
27193,1
27194,1
27195,1
27196,1
27197,1
27198,1
27199,1
27200,1
27201,0
27202,0
27203,1
27204,1
27205,1
27206,1
27207,1
27208,1
27209,1
27210,0
27211,1
27212,0
27213,0
27214,0
27215,0
27216,1
27217,0
27218,1
27219,0
27220,1
27221,1
27222,1
27223,0
27224,1
27225,1
27226,0
27227,1
27228,1
27229,1
27230,1
27231,0
27232,1
27233,1
27234,1
27235,1
27236,0
27237,0
27238,0
27239,1
27240,0
27241,1
27242,1
27243,1
27244,1
27245,0
27246,0
27247,1
27248,0
27249,1
27250,0
27251,0
27252,0
27253,1
27254,0
27255,1
27256,1
27257,1
27258,0
27259,1
27260,1
27261,1
27262,0
27263,1
27264,1
27265,0
27266,1
27267,0
27268,1
27269,1
27270,1
27271,1
27272,0
27273,1
27274,1
27275,1
27276,1
27277,1
27278,1
27279,0
27280,1
27281,1
27282,0
27283,0
27284,1
27285,1
27286,1
27287,0
27288,1
27289,0
27290,1
27291,1
27292,1
27293,1
27294,1
27295,1
27296,1
27297,0
27298,1
27299,1
27300,1
27301,1
27302,1
27303,1
27304,1
27305,0
27306,0
27307,1
27308,1
27309,1
27310,1
27311,1
27312,1
27313,0
27314,1
27315,0
27316,1
27317,1
27318,1
27319,0
27320,1
27321,0
27322,1
27323,1
27324,1
27325,1
27326,0
27327,1
27328,1
27329,1
27330,1
27331,1
27332,1
27333,1
27334,1
27335,1
27336,1
27337,1
27338,0
27339,0
27340,1
27341,0
27342,0
27343,1
27344,1
27345,1
27346,1
27347,1
27348,1
27349,1
27350,1
27351,1
27352,1
27353,0
27354,1
27355,0
27356,1
27357,0
27358,1
27359,1
27360,1
27361,1
27362,1
27363,1
27364,1
27365,1
27366,0
27367,0
27368,1
27369,0
27370,0
27371,1
27372,1
27373,1
27374,1
27375,1
27376,0
27377,1
27378,1
27379,1
27380,0
27381,1
27382,1
27383,1
27384,1
27385,0
27386,1
27387,1
27388,1
27389,1
27390,1
27391,0
27392,1
27393,1
27394,1
27395,1
27396,1
27397,1
27398,0
27399,1
27400,1
27401,1
27402,1
27403,1
27404,1
27405,1
27406,1
27407,1
27408,0
27409,0
27410,1
27411,1
27412,1
27413,1
27414,1
27415,1
27416,1
27417,1
27418,1
27419,1
27420,1
27421,1
27422,1
27423,1
27424,1
27425,1
27426,1
27427,1
27428,1
27429,1
27430,0
27431,1
27432,1
27433,1
27434,0
27435,1
27436,1
27437,1
27438,1
27439,1
27440,1
27441,1
27442,0
27443,1
27444,1
27445,0
27446,1
27447,1
27448,1
27449,1
27450,1
27451,0
27452,1
27453,1
27454,1
27455,1
27456,1
27457,1
27458,1
27459,0
27460,1
27461,1
27462,1
27463,1
27464,1
27465,0
27466,1
27467,1
27468,0
27469,0
27470,1
27471,1
27472,1
27473,1
27474,1
27475,1
27476,1
27477,1
27478,1
27479,1
27480,1
27481,0
27482,1
27483,1
27484,0
27485,1
27486,1
27487,1
27488,1
27489,1
27490,1
27491,1
27492,0
27493,1
27494,1
27495,1
27496,1
27497,0
27498,1
27499,1
27500,1
27501,1
27502,1
27503,1
27504,0
27505,1
27506,0
27507,1
27508,1
27509,1
27510,1
27511,1
27512,1
27513,1
27514,0
27515,0
27516,1
27517,1
27518,1
27519,1
27520,0
27521,1
27522,1
27523,1
27524,1
27525,0
27526,1
27527,1
27528,1
27529,1
27530,1
27531,1
27532,1
27533,1
27534,1
27535,1
27536,1
27537,1
27538,1
27539,1
27540,1
27541,1
27542,1
27543,1
27544,1
27545,0
27546,1
27547,1
27548,1
27549,1
27550,1
27551,1
27552,1
27553,1
27554,1
27555,1
27556,1
27557,1
27558,0
27559,0
27560,1
27561,0
27562,1
27563,0
27564,1
27565,0
27566,1
27567,1
27568,1
27569,1
27570,0
27571,1
27572,1
27573,1
27574,1
27575,1
27576,1
27577,1
27578,0
27579,0
27580,1
27581,1
27582,0
27583,1
27584,1
27585,1
27586,1
27587,1
27588,1
27589,1
27590,1
27591,1
27592,1
27593,1
27594,0
27595,1
27596,1
27597,0
27598,1
27599,0
27600,1
27601,1
27602,1
27603,0
27604,1
27605,1
27606,1
27607,1
27608,1
27609,1
27610,1
27611,1
27612,1
27613,1
27614,1
27615,1
27616,1
27617,1
27618,0
27619,1
27620,1
27621,1
27622,0
27623,0
27624,0
27625,1
27626,0
27627,0
27628,1
27629,1
27630,1
27631,1
27632,1
27633,1
27634,0
27635,1
27636,1
27637,1
27638,1
27639,1
27640,1
27641,0
27642,1
27643,1
27644,0
27645,1
27646,1
27647,0
27648,0
27649,1
27650,1
27651,1
27652,0
27653,1
27654,1
27655,0
27656,1
27657,0
27658,1
27659,1
27660,0
27661,1
27662,0
27663,1
27664,1
27665,0
27666,1
27667,0
27668,1
27669,1
27670,0
27671,0
27672,1
27673,1
27674,0
27675,1
27676,1
27677,0
27678,1
27679,1
27680,1
27681,1
27682,0
27683,1
27684,0
27685,1
27686,0
27687,1
27688,1
27689,0
27690,1
27691,0
27692,0
27693,1
27694,1
27695,1
27696,1
27697,0
27698,1
27699,1
27700,0
27701,0
27702,0
27703,1
27704,0
27705,0
27706,0
27707,1
27708,1
27709,1
27710,1
27711,1
27712,1
27713,1
27714,1
27715,1
27716,1
27717,0
27718,1
27719,1
27720,1
27721,1
27722,0
27723,0
27724,0
27725,1
27726,0
27727,0
27728,1
27729,1
27730,1
27731,1
27732,1
27733,1
27734,0
27735,1
27736,1
27737,1
27738,1
27739,1
27740,0
27741,1
27742,1
27743,0
27744,1
27745,1
27746,1
27747,1
27748,1
27749,0
27750,1
27751,1
27752,0
27753,1
27754,1
27755,1
27756,1
27757,1
27758,0
27759,1
27760,1
27761,0
