  12 25744
  12 25103
  12 20701
  12 19751
  12 15915
  12 15797
  12 15739
  12 15723
  12 15679
  12 14854
  12 1022
  11 75876
  11 75057
  11 74478
  11 73536
  11 68726
  11 5502
  11 45784
  11 44914
  11 44655
  11 43147
  11 41642
  11 38718
  11 38205
  11 36267
  11 34748
  11 33229
  11 31200
  11 27623
  11 27178
  11 26986
  11 26808
  11 25865
  11 25565
  11 25305
  11 25279
  11 23968
  11 2235
  11 22282
  11 20287
  11 17825
  11 15884
  10 75443
  10 74593
  10 74115
  10 6720
  10 6215
  10 6094
  10 45412
  10 44909
  10 43302
  10 41643
  10 41234
  10 40531
  10 39631
  10 39339
  10 38268
  10 38119
  10 37943
  10 36050
  10 35916
  10 35625
  10 35499
  10 34871
  10 33423
  10 33323
  10 33245
  10 33235
  10 33233
  10 33148
  10 31990
  10 30932
  10 30839
  10 29693
  10 2925
  10 28472
  10 28340
  10 25985
  10 25677
  10 23994
  10 23127
  10 22598
  10 22430
  10 21915
  10 19843
  10 18381
  10 18229
  10 16933
  10 16145
  10 1008
   9 77945
   9 76465
   9 75045
   9 74555
   9 74466
   9 74463
   9 74283
   9 73798
   9 6964
   9 6042
   9 5764
   9 4684
   9 45624
   9 45185
   9 45089
   9 44814
   9 44724
   9 43906
   9 43085
   9 42977
   9 42479
   9 42347
   9 41128
   9 41116
   9 40729
   9 40456
   9 39600
   9 39325
   9 3826
   9 36646
   9 36575
   9 35708
   9 35017
   9 34808
   9 34718
   9 34536
   9 34345
   9 33243
   9 33231
   9 33155
   9 28441
   9 28360
   9 28074
   9 27589
   9 25753
   9 25740
   9 25731
   9 25416
   9 23567
   9 2252
   9 20487
   9 1732
   9 16826
   9 16798
   9 16512
   9 16034
   9 15007
   9 14845
   9 14725
   9 14662
   9 1041
   8 77213
   8 77049
   8 75245
   8 74717
   8 74627
   8 74411
   8 74236
   8 74196
   8 74016
   8 73561
   8 73214
   8 698
   8 6302
   8 60782
   8 5410
   8 5372
   8 5349
   8 52684
   8 45127
   8 44976
   8 44900
   8 43646
   8 43395
   8 43027
   8 42769
   8 42680
   8 41992
   8 41576
   8 41570
   8 41385
   8 41371
   8 41235
   8 40862
   8 40420
   8 40061
   8 39863
   8 39323
   8 39252
   8 38279
   8 37557
   8 37008
   8 36976
   8 35451
   8 35066
   8 34886
   8 34591
   8 34579
   8 34432
   8 34431
   8 33996
   8 33237
   8 33154
   8 32236
   8 30628
   8 29621
   8 2809
   8 27750
   8 27714
   8 25988
   8 25890
   8 25882
   8 25705
   8 25240
   8 25192
   8 24887
   8 23842
   8 22391
   8 20743
   8 20332
   8 20289
   8 20273
   8 19842
   8 19823
   8 16989
   8 16988
   8 16524
   8 16464
   8 16176
   8 16174
   8 16172
   8 15798
   8 15356
   8 14955
   7 78023
   7 76880
   7 75033
   7 728
   7 72126
   7 676
   7 6712
   7 5676
   7 5390
   7 5371
   7 53101
   7 4650
   7 45517
   7 45192
   7 43872
   7 43023
   7 42388
   7 42362
   7 42313
   7 42228
   7 41825
   7 41441
   7 41334
   7 41296
   7 40864
   7 39628
   7 39518
   7 39511
   7 39327
   7 39143
   7 38
   7 36927
   7 36674
   7 3617
   7 36031
   7 35952
   7 35754
   7 35733
   7 34810
   7 34562
   7 34451
   7 34430
   7 34429
   7 34287
   7 34230
   7 33411
   7 33234
   7 33232
   7 31671
   7 31652
   7 28562
   7 28322
   7 2824
   7 27728
   7 26411
   7 26410
   7 25734
   7 25569
   7 25280
   7 25278
   7 23987
   7 23465
   7 23164
   7 22390
   7 22281
   7 21751
   7 20270
   7 18373
   7 16923
   7 16162
   7 16033
   7 16022
   7 16008
   7 15913
   7 15818
   7 15702
   7 15701
   7 15675
   7 14956
   7 1098
   6 77996
   6 77943
   6 77385
   6 76873
   6 7677
   6 76551
   6 76299
   6 75943
   6 75718
   6 75329
   6 74726
   6 74679
   6 74629
   6 74592
   6 74390
   6 74213
   6 74212
   6 740
   6 73904
   6 73586
   6 73194
   6 73145
   6 73110
   6 73106
   6 6705
   6 6688
   6 6502
   6 6016
   6 5695
   6 45815
   6 45580
   6 45325
   6 45104
   6 44920
   6 44858
   6 44731
   6 44451
   6 43742
   6 43695
   6 43431
   6 42770
   6 42015
   6 41497
   6 41312
   6 41269
   6 41115
   6 40331
   6 40189
   6 39630
   6 39396
   6 39395
   6 39393
   6 39329
   6 39324
   6 38722
   6 38721
   6 37672
   6 37653
   6 37445
   6 37155
   6 37103
   6 37094
   6 37009
   6 36997
   6 36602
   6 36500
   6 36237
   6 36152
   6 36020
   6 35897
   6 35526
   6 35381
   6 34689
   6 34576
   6 34542
   6 34148
   6 33989
   6 33238
   6 33153
   6 33080
   6 32174
   6 31859
   6 31760
   6 3124
   6 312046
   6 30999
   6 30564
   6 29708
   6 29082
   6 28510
   6 27736
   6 27401
   6 27314
   6 27188
   6 26972
   6 26913
   6 25989
   6 25831
   6 25732
   6 25703
   6 25628
   6 25624
   6 25552
   6 25269
   6 25266
   6 25238
   6 23970
   6 23960
   6 22956
   6 21710
   6 21448
   6 21432
   6 21307
   6 20737
   6 20296
   6 20218
   6 19752
   6 19481
   6 18897
   6 18605
   6 18221
   6 16768
   6 16636
   6 16265
   6 16219
   6 16214
   6 16003
   6 15815
   6 15680
   6 15677
   6 15361
   6 1529
   6 15023
   6 1115
   5 77500
   5 77246
   5 77216
   5 77198
   5 76917
   5 75815
   5 75708
   5 75600
   5 75511
   5 75468
   5 75327
   5 75308
   5 75305
   5 75270
   5 74874
   5 74735
   5 74728
   5 74431
   5 74342
   5 74106
   5 741
   5 74044
   5 73229
   5 73228
   5 732
   5 73108
   5 72345
   5 71931
   5 710
   5 707
   5 684
   5 6711
   5 6195
   5 60007
   5 59756
   5 58928
   5 5729
   5 55932
   5 5340
   5 51987
   5 4696
   5 4685
   5 45634
   5 45338
   5 45333
   5 45324
   5 45241
   5 45207
   5 45055
   5 43930
   5 43650
   5 43643
   5 43629
   5 43425
   5 43386
   5 43264
   5 42768
   5 42710
   5 42611
   5 42431
   5 42378
   5 42226
   5 41618
   5 40955
   5 40779
   5 40777
   5 40519
   5 40474
   5 40453
   5 39720
   5 39615
   5 39488
   5 39473
   5 39450
   5 39449
   5 39447
   5 39397
   5 39394
   5 39382
   5 39322
   5 39182
   5 38708
   5 38659
   5 38657
   5 38656
   5 38655
   5 37981
   5 37789
   5 37785
   5 37410
   5 37326
   5 3716
   5 37124
   5 36961
   5 36610
   5 36551
   5 35940
   5 35828
   5 35793
   5 35791
   5 35648
   5 35525
   5 35502
   5 35444
   5 35407
   5 35296
   5 35190
   5 35027
   5 34882
   5 34800
   5 34797
   5 34730
   5 34688
   5 34581
   5 34105
   5 34095
   5 33340
   5 33240
   5 33236
   5 33230
   5 33152
   5 31993
   5 31960
   5 31854
   5 31842
   5 31823
   5 31693
   5 31662
   5 31220
   5 312130
   5 31193
   5 31044
   5 30952
   5 30865
   5 30858
   5 29695
   5 29688
   5 29634
   5 28943
   5 28893
   5 28834
   5 28660
   5 28579
   5 28109
   5 28083
   5 27826
   5 27729
   5 27723
   5 27299
   5 27264
   5 2642
   5 26398
   5 25886
   5 25829
   5 25788
   5 25638
   5 25554
   5 25553
   5 25536
   5 23875
   5 23722
   5 23499
   5 2341
   5 23179
   5 23086
   5 22271
   5 21750
   5 21718
   5 20747
   5 20331
   5 20115
   5 19964
   5 19949
   5 19802
   5 19713
   5 19712
   5 19303
   5 18339
   5 1805
   5 16294
   5 16271
   5 16241
   5 16201
   5 16199
   5 16023
   5 15868
   5 15864
   5 15727
   5 15668
   5 14939
   5 14818
   5 1287
   5 1250
   4 78122
   4 78108
   4 78106
   4 77953
   4 77466
   4 76884
   4 76844
   4 76556
   4 76545
   4 75952
   4 75624
   4 75507
   4 75447
   4 75445
   4 75328
   4 75320
   4 75290
   4 75232
   4 75214
   4 75212
   4 75052
   4 74982
   4 74965
   4 74902
   4 74867
   4 74686
   4 74506
   4 74490
   4 74383
   4 74347
   4 74164
   4 74161
   4 74132
   4 74038
   4 73814
   4 73493
   4 73186
   4 73176
   4 73170
   4 73102
   4 72168
   4 71972
   4 715
   4 71430
   4 71236
   4 706
   4 70202
   4 67717
   4 6723
   4 61234
   4 59086
   4 58069
   4 5451
   4 5393
   4 5342
   4 4674
   4 45773
   4 45743
   4 45378
   4 45237
   4 45215
   4 45014
   4 44912
   4 44821
   4 44644
   4 44216
   4 43953
   4 43909
   4 43894
   4 43863
   4 43759
   4 43663
   4 43638
   4 43603
   4 43416
   4 43387
   4 43338
   4 43294
   4 43194
   4 43122
   4 43017
   4 42733
   4 42732
   4 42690
   4 42681
   4 42668
   4 42612
   4 42610
   4 42608
   4 42593
   4 42532
   4 42444
   4 42380
   4 42135
   4 42132
   4 42021
   4 41971
   4 41932
   4 41698
   4 41591
   4 41582
   4 41430
   4 41298
   4 40848
   4 40712
   4 40702
   4 40698
   4 40462
   4 40440
   4 40391
   4 40328
   4 40062
   4 39937
   4 39888
   4 39476
   4 39392
   4 39342
   4 39183
   4 39177
   4 39160
   4 38964
   4 38943
   4 38852
   4 38726
   4 38706
   4 38605
   4 38589
   4 38587
   4 38237
   4 38112
   4 37630
   4 37622
   4 37462
   4 37427
   4 37089
   4 36887
   4 36686
   4 36326
   4 36250
   4 36207
   4 36005
   4 35973
   4 35929
   4 35914
   4 35903
   4 35529
   4 35332
   4 35278
   4 35210
   4 35197
   4 35134
   4 34887
   4 34869
   4 34865
   4 34795
   4 34780
   4 34700
   4 34577
   4 34525
   4 34483
   4 34327
   4 34247
   4 34223
   4 34215
   4 34211
   4 34173
   4 34074
   4 34063
   4 34056
   4 34039
   4 33592
   4 33354
   4 33326
   4 33324
   4 33217
   4 33194
   4 33125
   4 32997
   4 32398
   4 32114
   4 32032
   4 31996
   4 31942
   4 31853
   4 31702
   4 31614
   4 31492
   4 31461
   4 31401
   4 31374
   4 31246
   4 31224
   4 31223
   4 31222
   4 31205
   4 312039
   4 31009
   4 30911
   4 30845
   4 30840
   4 29922
   4 29119
   4 29095
   4 29058
   4 28853
   4 28572
   4 28568
   4 28566
   4 28552
   4 28494
   4 28490
   4 28486
   4 28105
   4 2789
   4 27786
   4 27295
   4 27258
   4 26971
   4 26898
   4 26436
   4 26399
   4 26396
   4 26380
   4 26346
   4 26323
   4 25814
   4 25738
   4 25729
   4 25701
   4 25696
   4 25643
   4 256
   4 25562
   4 25559
   4 25304
   4 25265
   4 25210
   4 25057
   4 23978
   4 23974
   4 23969
   4 23820
   4 23732
   4 23728
   4 23701
   4 23568
   4 23459
   4 23094
   4 23090
   4 22671
   4 22484
   4 22402
   4 22318
   4 21811
   4 216
   4 21446
   4 21428
   4 21415
   4 20883
   4 20744
   4 20732
   4 20396
   4 20297
   4 20291
   4 20274
   4 20268
   4 19982
   4 19975
   4 19962
   4 19946
   4 19816
   4 19272
   4 18519
   4 18255
   4 18063
   4 17791
   4 17092
   4 16834
   4 16794
   4 16764
   4 16606
   4 16495
   4 16411
   4 16358
   4 16306
   4 16070
   4 15910
   4 15806
   4 15747
   4 15698
   4 15697
   4 15662
   4 15059
   4 15019
   4 14999
   4 14997
   4 14937
   4 14897
   4 14848
   4 116988
   4 116247
   4 116246
   4 1109
   4 109182
   4 105471
   4 100973
   3 78092
   3 78089
   3 78085
   3 78079
   3 78002
   3 77955
   3 77951
   3 77949
   3 77510
   3 77491
   3 77425
   3 77387
   3 77362
   3 77262
   3 77235
   3 77181
   3 77163
   3 77098
   3 76876
   3 76799
   3 76784
   3 76630
   3 76605
   3 76565
   3 76557
   3 76554
   3 76553
   3 76500
   3 76436
   3 76429
   3 76415
   3 75959
   3 75940
   3 75817
   3 75783
   3 75685
   3 75658
   3 75628
   3 75532
   3 75529
   3 75476
   3 75472
   3 75463
   3 7541
   3 75335
   3 75334
   3 75303
   3 75278
   3 75213
   3 75210
   3 75206
   3 75029
   3 74986
   3 74969
   3 74881
   3 74865
   3 74779
   3 74760
   3 74757
   3 74697
   3 74486
   3 74421
   3 74412
   3 74369
   3 74355
   3 74346
   3 74343
   3 74327
   3 74261
   3 74227
   3 74216
   3 74201
   3 74190
   3 74156
   3 74149
   3 74128
   3 74127
   3 74071
   3 74031
   3 74019
   3 73970
   3 73783
   3 73747
   3 73741
   3 73581
   3 73580
   3 73546
   3 73543
   3 73535
   3 73510
   3 73485
   3 73451
   3 73249
   3 73114
   3 73112
   3 73105
   3 73090
   3 73083
   3 73075
   3 73065
   3 73056
   3 72445
   3 72355
   3 71226
   3 71155
   3 708
   3 70504
   3 70484
   3 704
   3 70076
   3 699
   3 69642
   3 69390
   3 673
   3 6707
   3 6704
   3 6692
   3 6689
   3 6676
   3 6670
   3 6580
   3 6496
   3 6491
   3 6486
   3 6300
   3 6156
   3 60108
   3 59024
   3 59023
   3 5891
   3 57869
   3 5664
   3 5488
   3 5389
   3 5358
   3 5353
   3 52699
   3 52688
   3 52364
   3 48436
   3 4689
   3 4681
   3 46033
   3 45798
   3 45764
   3 45726
   3 45709
   3 45567
   3 45560
   3 45519
   3 45507
   3 45408
   3 45380
   3 45317
   3 45314
   3 45155
   3 45059
   3 45044
   3 45013
   3 44943
   3 44911
   3 44903
   3 44729
   3 44474
   3 44305
   3 43915
   3 43912
   3 43896
   3 43831
   3 43803
   3 43758
   3 43757
   3 43750
   3 43727
   3 43683
   3 43680
   3 43637
   3 43633
   3 43623
   3 43542
   3 43538
   3 43535
   3 43534
   3 43507
   3 43506
   3 43504
   3 43468
   3 43450
   3 43379
   3 43368
   3 43340
   3 43323
   3 43284
   3 43280
   3 43277
   3 43193
   3 43174
   3 43173
   3 43170
   3 43164
   3 43029
   3 43025
   3 43020
   3 42967
   3 42942
   3 42929
   3 42880
   3 42801
   3 42678
   3 42488
   3 42481
   3 42439
   3 42376
   3 42360
   3 42323
   3 42242
   3 42189
   3 42041
   3 41948
   3 41943
   3 41685
   3 41666
   3 41660
   3 41495
   3 41493
   3 41460
   3 41440
   3 41431
   3 41410
   3 41310
   3 41297
   3 41276
   3 41264
   3 41146
   3 40944
   3 40897
   3 40753
   3 40713
   3 40681
   3 40590
   3 40466
   3 40441
   3 40398
   3 40205
   3 40204
   3 40197
   3 40131
   3 40129
   3 40058
   3 40027
   3 40000
   3 39932
   3 39877
   3 39861
   3 39807
   3 39612
   3 39544
   3 39474
   3 39445
   3 39373
   3 39371
   3 39368
   3 39353
   3 39326
   3 39227
   3 39007
   3 38989
   3 38845
   3 38840
   3 38808
   3 38782
   3 38720
   3 38713
   3 3847
   3 38206
   3 3815
   3 38113
   3 38083
   3 37806
   3 37804
   3 37624
   3 37610
   3 37571
   3 37567
   3 37464
   3 37456
   3 37435
   3 37415
   3 37392
   3 37362
   3 37328
   3 36975
   3 36966
   3 36919
   3 36828
   3 36735
   3 36725
   3 3658
   3 36569
   3 36424
   3 36311
   3 36306
   3 36281
   3 36213
   3 36023
   3 35969
   3 35955
   3 35930
   3 35899
   3 35886
   3 35752
   3 35716
   3 35655
   3 35645
   3 35632
   3 35533
   3 35532
   3 35524
   3 35469
   3 35398
   3 35374
   3 35343
   3 35265
   3 35208
   3 35188
   3 35050
   3 35043
   3 35040
   3 34985
   3 34983
   3 34895
   3 34769
   3 34751
   3 34735
   3 34716
   3 34687
   3 34613
   3 34587
   3 34584
   3 34582
   3 34575
   3 34548
   3 34527
   3 34521
   3 34442
   3 34425
   3 34396
   3 34365
   3 34313
   3 34232
   3 34138
   3 34076
   3 34072
   3 33896
   3 33287
   3 33247
   3 33166
   3 33115
   3 33033
   3 32985
   3 32586
   3 32542
   3 32456
   3 32303
   3 32223
   3 32065
   3 31992
   3 31969
   3 31929
   3 31921
   3 31736
   3 31713
   3 31700
   3 31616
   3 31599
   3 31450
   3 31402
   3 31346
   3 31247
   3 31226
   3 312129
   3 312089
   3 31198
   3 31008
   3 30906
   3 30868
   3 30867
   3 30854
   3 30835
   3 30618
   3 30584
   3 30566
   3 29955
   3 29926
   3 29771
   3 29570
   3 29262
   3 29260
   3 29123
   3 29117
   3 29093
   3 29084
   3 29076
   3 29003
   3 28934
   3 28930
   3 28884
   3 28796
   3 28622
   3 28564
   3 28504
   3 28370
   3 28354
   3 28327
   3 28307
   3 28112
   3 28111
   3 28069
   3 27837
   3 27831
   3 27829
   3 27800
   3 27730
   3 27407
   3 27404
   3 27400
   3 27317
   3 27306
   3 27297
   3 27292
   3 27010
   3 26982
   3 26954
   3 26948
   3 26926
   3 26924
   3 26918
   3 26917
   3 26915
   3 26841
   3 26831
   3 26800
   3 26798
   3 2651
   3 26432
   3 25991
   3 25964
   3 25898
   3 25862
   3 25816
   3 25751
   3 25694
   3 25665
   3 25549
   3 25546
   3 25541
   3 25330
   3 25284
   3 23988
   3 23976
   3 23971
   3 23503
   3 23489
   3 2342
   3 23174
   3 23152
   3 23150
   3 23147
   3 2298
   3 22947
   3 22333
   3 21761
   3 21743
   3 21741
   3 21447
   3 21377
   3 21372
   3 20803
   3 20801
   3 20788
   3 20745
   3 20742
   3 20666
   3 20356
   3 20344
   3 20342
   3 20319
   3 20305
   3 203
   3 20286
   3 20275
   3 20208
   3 20178
   3 20097
   3 19980
   3 19965
   3 19850
   3 19815
   3 19764
   3 19731
   3 19708
   3 19650
   3 18640
   3 18524
   3 18407
   3 18405
   3 18277
   3 18254
   3 17813
   3 17171
   3 16801
   3 16631
   3 16591
   3 16491
   3 16472
   3 16351
   3 16342
   3 16281
   3 16251
   3 16236
   3 16218
   3 16213
   3 16175
   3 16143
   3 16089
   3 16071
   3 16064
   3 15938
   3 15922
   3 15911
   3 15908
   3 15778
   3 15732
   3 15703
   3 15673
   3 15368
   3 15360
   3 15024
   3 15020
   3 15013
   3 14998
   3 14936
   3 14929
   3 14925
   3 14924
   3 14912
   3 14910
   3 14852
   3 14846
   3 14831
   3 14665
   3 1465
   3 117196
   3 116517
   3 114445
   3 113728
   3 107221
   3 106563
   3 105770
   3 105470
   3 1028
   3 1025
   3 100474
   3 100037
   2 78121
   2 78114
   2 78111
   2 78110
   2 78090
   2 78078
   2 77998
   2 77977
   2 77946
   2 77940
   2 77556
   2 77509
   2 77502
   2 77445
   2 77432
   2 77386
   2 77367
   2 77337
   2 77332
   2 77321
   2 77291
   2 77258
   2 77249
   2 77207
   2 772
   2 77177
   2 77176
   2 77161
   2 77048
   2 76905
   2 76888
   2 76882
   2 76868
   2 76855
   2 76848
   2 76831
   2 76801
   2 76590
   2 76562
   2 76560
   2 76542
   2 76541
   2 76420
   2 76414
   2 75951
   2 75950
   2 75946
   2 75941
   2 75932
   2 75910
   2 75873
   2 75870
   2 75813
   2 75809
   2 75728
   2 75689
   2 75678
   2 75659
   2 75652
   2 75636
   2 75627
   2 75540
   2 75526
   2 75519
   2 75497
   2 75455
   2 75426
   2 75321
   2 75289
   2 75241
   2 75231
   2 75218
   2 75217
   2 75215
   2 74978
   2 74976
   2 74966
   2 74964
   2 74961
   2 74957
   2 74952
   2 74906
   2 74894
   2 74890
   2 74888
   2 74873
   2 74843
   2 74833
   2 74818
   2 74790
   2 74750
   2 74743
   2 74734
   2 74701
   2 74687
   2 74660
   2 74649
   2 74646
   2 74636
   2 74615
   2 74614
   2 74610
   2 74601
   2 74597
   2 74596
   2 74588
   2 74549
   2 74542
   2 74539
   2 74526
   2 74508
   2 74487
   2 74475
   2 74462
   2 74447
   2 74415
   2 74399
   2 74367
   2 74356
   2 74352
   2 74348
   2 74287
   2 74285
   2 74279
   2 74278
   2 74270
   2 74242
   2 74241
   2 74239
   2 74229
   2 74210
   2 74195
   2 74192
   2 74175
   2 74166
   2 74155
   2 74154
   2 74152
   2 74151
   2 74099
   2 74093
   2 74047
   2 74042
   2 74040
   2 74017
   2 73989
   2 73972
   2 73945
   2 73931
   2 73921
   2 73907
   2 73887
   2 73861
   2 73806
   2 73789
   2 73787
   2 73752
   2 73745
   2 73742
   2 73722
   2 73590
   2 73553
   2 73502
   2 73498
   2 73490
   2 73456
   2 73454
   2 73442
   2 73227
   2 73197
   2 73196
   2 73171
   2 73169
   2 73151
   2 73139
   2 73132
   2 73131
   2 73129
   2 73128
   2 73122
   2 73121
   2 73120
   2 73118
   2 73117
   2 73107
   2 73103
   2 73100
   2 72992
   2 72981
   2 72331
   2 72195
   2 72186
   2 72178
   2 72056
   2 72001
   2 71940
   2 71910
   2 71866
   2 70806
   2 70805
   2 70451
   2 70310
   2 70302
   2 70111
   2 70088
   2 70087
   2 70081
   2 692
   2 6914
   2 691
   2 688
   2 6878
   2 686
   2 6719
   2 6680
   2 6677
   2 6673
   2 6497
   2 6490
   2 63279
   2 6155
   2 61014
   2 60130
   2 60039
   2 59761
   2 59760
   2 59725
   2 59020
   2 58905
   2 58642
   2 57542
   2 57527
   2 56554
   2 5606
   2 55975
   2 5491
   2 5458
   2 5452
   2 5404
   2 5359
   2 5355
   2 5345
   2 5334
   2 52717
   2 52367
   2 52365
   2 51802
   2 51369
   2 4693
   2 4680
   2 4679
   2 4677
   2 4603
   2 46020
   2 45979
   2 45903
   2 45902
   2 45874
   2 45862
   2 45852
   2 45830
   2 45788
   2 45779
   2 45757
   2 45701
   2 45629
   2 45613
   2 45559
   2 45538
   2 45520
   2 45494
   2 45440
   2 45358
   2 45295
   2 45258
   2 45236
   2 45235
   2 45232
   2 45176
   2 45131
   2 45103
   2 45100
   2 45077
   2 45048
   2 45043
   2 45041
   2 45036
   2 45020
   2 44983
   2 44975
   2 44951
   2 44935
   2 44913
   2 44908
   2 44880
   2 44861
   2 44839
   2 44835
   2 44827
   2 44797
   2 44796
   2 44785
   2 44746
   2 44356
   2 44333
   2 44301
   2 44300
   2 43963
   2 43942
   2 43928
   2 43911
   2 43903
   2 43870
   2 43860
   2 43839
   2 43826
   2 43783
   2 43766
   2 43765
   2 43748
   2 43747
   2 43743
   2 43737
   2 43735
   2 43717
   2 43712
   2 43696
   2 43693
   2 43689
   2 43670
   2 43645
   2 43642
   2 43593
   2 43583
   2 43547
   2 43546
   2 43544
   2 43537
   2 43536
   2 43522
   2 43503
   2 43499
   2 43494
   2 43485
   2 43451
   2 43443
   2 43434
   2 43423
   2 43422
   2 43410
   2 43324
   2 43316
   2 43300
   2 43296
   2 43278
   2 43272
   2 43271
   2 43266
   2 43265
   2 43262
   2 43257
   2 43219
   2 43140
   2 43138
   2 43111
   2 43087
   2 43056
   2 43000
   2 42969
   2 42957
   2 42956
   2 42945
   2 42881
   2 42878
   2 42875
   2 42873
   2 42849
   2 42694
   2 42643
   2 42642
   2 42636
   2 42607
   2 42594
   2 42502
   2 42487
   2 42480
   2 42457
   2 42448
   2 42441
   2 42416
   2 42389
   2 42383
   2 42304
   2 42233
   2 42207
   2 42142
   2 42141
   2 42081
   2 41952
   2 41950
   2 41931
   2 41913
   2 41905
   2 41868
   2 41806
   2 41671
   2 41575
   2 41518
   2 41488
   2 41465
   2 41463
   2 41462
   2 41457
   2 41433
   2 41418
   2 41399
   2 41346
   2 41340
   2 41299
   2 41289
   2 41123
   2 40963
   2 40865
   2 40853
   2 40806
   2 40728
   2 40685
   2 40669
   2 40645
   2 40644
   2 40621
   2 40609
   2 40585
   2 40539
   2 40515
   2 40426
   2 40311
   2 40309
   2 40304
   2 40299
   2 40276
   2 40272
   2 40267
   2 40216
   2 40190
   2 40184
   2 40150
   2 40110
   2 40072
   2 40060
   2 40059
   2 40057
   2 40019
   2 40012
   2 40009
   2 39974
   2 39953
   2 39743
   2 39695
